khach_cmt,rating,shop_phan_hoi
cũng,1,"dạ đâu tiên shop thành thật xin lỗi anh về những trải nhiệm chưa được tốt bên shop em ạ. về trường hơp đơn hàng của mình không biết anh có nhầm lẫn gì không, vì hàng bên em cam kết chất lượng cho mình ạ. bên em có liên hệ để hỗ trợ đơn hàng cho anh nhưng anh vẫn chưa nghe máy ạ. nhận được thông tin này anh vui lòng liên hệ lại với shop để được đổi hàng và hoàn tiền anh nếu anh không hài lòng về sản phẩm anh nha"
như cứt,1,"dạ đâu tiên shop thành thật xin lỗi anh về những trải nhiệm chưa được tốt bên shop em ạ. về trường hơp đơn hàng của mình không biết anh có nhầm lẫn gì không, vì hàng bên em cam kết chất lượng cho mình ạ. bên em có liên hệ để hỗ trợ đơn hàng cho anh nhưng anh vẫn chưa nghe máy ạ. nhận được thông tin này anh vui lòng liên hệ lại với shop để được đổi hàng và hoàn tiền anh nếu anh không hài lòng về sản phẩm anh nha"
mỏng vc ,1,"dạ đâu tiên shop thành thật xin lỗi anh về những trải nhiệm chưa được tốt bên shop em ạ. về trường hơp đơn hàng của mình không biết anh có nhầm lẫn gì không, vì hàng bên em cam kết chất lượng cho mình ạ. bên em có liên hệ để hỗ trợ đơn hàng cho anh nhưng anh vẫn chưa nghe máy ạ. nhận được thông tin này anh vui lòng liên hệ lại với shop để được đổi hàng và hoàn tiền anh nếu anh không hài lòng về sản phẩm anh nha"
quá tệ,1,"dạ đâu tiên shop thành thật xin lỗi anh về những trải nhiệm chưa được tốt bên shop em ạ. về trường hơp đơn hàng của mình không biết anh có nhầm lẫn gì không, vì hàng bên em cam kết chất lượng cho mình ạ. bên em có liên hệ để hỗ trợ đơn hàng cho anh nhưng anh vẫn chưa nghe máy ạ. nhận được thông tin này anh vui lòng liên hệ lại với shop để được đổi hàng và hoàn tiền anh nếu anh không hài lòng về sản phẩm anh nha"
quần không giống trong hình,1,"dạ đâu tiên shop thành thật xin lỗi anh về những trải nhiệm chưa được tốt bên shop em ạ. về trường hơp đơn hàng của mình không biết anh có nhầm lẫn gì không, vì hàng bên em cam kết chất lượng cho mình ạ. bên em có liên hệ để hỗ trợ đơn hàng cho anh nhưng anh vẫn chưa nghe máy ạ. nhận được thông tin này anh vui lòng liên hệ lại với shop để được đổi hàng và hoàn tiền anh nếu anh không hài lòng về sản phẩm anh nha"
cần shop tư vấn mà shop chỉ nhắn lại dạ,1,"thời trang cao cấp hado xin cám ơn đánh giá của bạn. shop rất vui vì bạn đã tin tưởng sử dụng sản phẩm của shop. shop luôn hy vọng mang lại sự hài lòng cho quý khách hàng, chúc bạn luôn vui vẻ và mong bạn tiếp tục ủng hộ shop trong lần trải nghiệm mua hàng tiếp theo nhé!"
quá xấu,1,"dạ đâu tiên shop thành thật xin lỗi anh về những trải nhiệm chưa được tốt bên shop em ạ. về trường hơp đơn hàng của mình không biết anh có nhầm lẫn gì không, vì hàng bên em cam kết chất lượng cho mình ạ. bên em có liên hệ để hỗ trợ đơn hàng cho anh nhưng anh vẫn chưa nghe máy ạ. nhận được thông tin này anh vui lòng liên hệ lại với shop để được đổi hàng và hoàn tiền anh nếu anh không hài lòng về sản phẩm anh nha thu gọn"
giao hàng lâu,1,"dạ đâu tiên shop thành thật xin lỗi anh về những trải nhiệm chưa được tốt bên shop em ạ. về trường hơp đơn hàng của mình không biết anh có nhầm lẫn gì không, vì hàng bên em cam kết chất lượng cho mình ạ. bên em có liên hệ để hỗ trợ đơn hàng cho anh nhưng anh vẫn chưa nghe máy ạ. nhận được thông tin này anh vui lòng liên hệ lại với shop để được đổi hàng và hoàn tiền anh nếu anh không hài lòng về sản phẩm anh nha thu gọn"
đổi trả lâu tin nhắn không rep,1,cám ơn anh/chị đã ủng hộ thời trang cao cấp hado . anh/chị nhớ bấm theo dõi shop để cập nhật những mẫu mới và nhiều ưu đãi hấp dẫn đến từ shop em nha. shop xin chúc anh/chị nhiều sức khoẻ và may mắn. thời trang cao cấp hado rất hân hạnh được phục vụ và hẹn gặp lại anh/chị vào đơn hàng lần sau ạ !
rộng quá shop ạ,1,"dạ đâu tiên shop thành thật xin lỗi anh về những trải nhiệm chưa được tốt bên shop em ạ. về trường hơp đơn hàng của mình không biết anh có nhầm lẫn gì không, vì hàng bên em cam kết chất lượng cho mình ạ. bên em có liên hệ để hỗ trợ đơn hàng cho anh nhưng anh vẫn chưa nghe máy ạ. nhận được thông tin này anh vui lòng liên hệ lại với shop để được đổi hàng và hoàn tiền anh nếu anh không hài lòng về sản phẩm anh nha thu gọn"
vải bị xù dính lông,1,"dạ đâu tiên shop thành thật xin lỗi anh về những trải nhiệm chưa được tốt bên shop em ạ. về trường hơp đơn hàng của mình không biết anh có nhầm lẫn gì không, vì hàng bên em cam kết chất lượng cho mình ạ. bên em có liên hệ để hỗ trợ đơn hàng cho anh nhưng anh vẫn chưa nghe máy ạ. nhận được thông tin này anh vui lòng liên hệ lại với shop để được đổi hàng và hoàn tiền anh nếu anh không hài lòng về sản phẩm anh nha thu gọn"
quần rất xấu mình khuyên không nên mua,1,cám ơn anh/chị đã ủng hộ thời trang cao cấp hado . anh/chị nhớ bấm theo dõi shop để cập nhật những mẫu mới và nhiều ưu đãi hấp dẫn đến từ shop em nha. shop xin chúc anh/chị nhiều sức khoẻ và may mắn. thời trang cao cấp hado rất hân hạnh được phục vụ và hẹn gặp lại anh/chị vào đơn hàng lần sau ạ !
chán,1,"dạ đâu tiên shop thành thật xin lỗi anh về những trải nhiệm chưa được tốt bên shop em ạ. về trường hơp đơn hàng của mình không biết anh có nhầm lẫn gì không, vì hàng bên em cam kết chất lượng cho mình ạ. bên em có liên hệ để hỗ trợ đơn hàng cho anh nhưng anh vẫn chưa nghe máy ạ. nhận được thông tin này anh vui lòng liên hệ lại với shop để được đổi hàng và hoàn tiền anh nếu anh không hài lòng về sản phẩm anh nha thu gọn"
size 27 như size 29,1,"thời trang cao cấp hd xin cám ơn đánh giá của bạn. shop rất vui vì bạn đã tin tưởng sử dụng sản phẩm của shop. shop luôn hy vọng mang lại sự hài lòng cho quý khách hàng, chúc bạn luôn vui vẻ và mong bạn tiếp tục ủng hộ shop trong lần trải nghiệm mua hàng tiếp theo nhé!"
quần mới giặt đã nhăn như quần mặc 2 3 tháng ấy,1,"thời trang cao cấp hd xin cám ơn đánh giá của bạn. shop rất vui vì bạn đã tin tưởng sử dụng sản phẩm của shop. shop luôn hy vọng mang lại sự hài lòng cho quý khách hàng, chúc bạn luôn vui vẻ và mong bạn tiếp tục ủng hộ shop trong lần trải nghiệm mua hàng tiếp theo nhé!"
không đúng theo mẫu.nhắn tin shop không phản hồi,1,"dạ shop thành thật xin lỗi anh về trải nghiêm không tốt về sản phẩm lần này. shop đã cố gắng liên hêj với anh để hỗ trợ đơn hàng cho mình nhưng không liên hệ được, anh vui lòng liên hệ lại sdt 0388 217 299 để shop hỗ trợ đổi trả đơn hàng cho anh sớm nhất anh nha"
bán hàng không chuẩn size,1,cảm ơn bạn đã tin tưởng và lựa chọn mua hàng tại shop. hãy ghé shop thường xuyên để trải nghiệm những sản phẩm và dịch vụ tuyệt vời nhất nhé. nếu có vấn đề gì chưa hài lòng hãy nhắn lại ngay cho shop để được hỗ trợ và xử lí nhanh nhất ạ. shop luôn hy vọng được tiếp tục đồng hành cùng bạn trong tương lai.
giao hàng chậm chứ không phải giao hàng nhanh,1,"dạ shop thành thật xin lỗi anh về trải nghiêm không tốt về sản phẩm lần này. shop đã cố gắng liên hêj với anh để hỗ trợ đơn hàng cho mình nhưng không liên hệ được, anh vui lòng liên hệ lại sdt 0388 217 299 để shop hỗ trợ đổi trả đơn hàng cho anh sớm nhất anh nha"
con lol shipper không uy tín ,1,"dạ shop thành thật xin lỗi anh về trải nghiêm không tốt về sản phẩm lần này. shop đã cố gắng liên hêj với anh để hỗ trợ đơn hàng cho mình nhưng không liên hệ được, anh vui lòng liên hệ lại sdt 0388 217 299 để shop hỗ trợ đổi trả đơn hàng cho anh sớm nhất anh nha"
sản phẩm không giống hình,1,"dạ đâu tiên shop thành thật xin lỗi anh về những trải nhiệm chưa được tốt bên shop em ạ. về trường hơp đơn hàng của mình không biết anh có nhầm lẫn gì không, vì hàng bên em cam kết chất lượng cho mình ạ. bên em có liên hệ để hỗ trợ đơn hàng cho anh nhưng anh vẫn chưa nghe máy ạ. nhận được thông tin này anh vui lòng liên hệ lại với shop để được đổi hàng và hoàn tiền anh nếu anh không hài lòng về sản phẩm anh nha"
shipper thanh hoá nói chuyện như cái đít tôi,1,"dạ đâu tiên shop thành thật xin lỗi anh về những trải nhiệm chưa được tốt bên shop em ạ. về trường hơp đơn hàng của mình không biết anh có nhầm lẫn gì không, vì hàng bên em cam kết chất lượng cho mình ạ. bên em có liên hệ để hỗ trợ đơn hàng cho anh nhưng anh vẫn chưa nghe máy ạ. nhận được thông tin này anh vui lòng liên hệ lại với shop để được đổi hàng và hoàn tiền anh nếu anh không hài lòng về sản phẩm anh nha"
lần sau cố gắng hơn nhé,1,"dạ shop thành thật xin lỗi anh về trải nghiêm không tốt về sản phẩm lần này. shop đã cố gắng liên hêj với anh để hỗ trợ đơn hàng cho mình nhưng không liên hệ được, anh vui lòng liên hệ lại sdt 0978299744 để shop hỗ trợ đổi trả đơn hàng cho anh sớm nhất anh nha"
khác xa với ảnh,1,dạ chào bạn sản phẩm bên shop là sản phẩm do bên shop may lên mẫu size rất chuẩn tỉ mỉ chất lượng giá thành đã là thấp tốt nhất thị trường . bên shop đã cố liên lạc với bạn rất nhiều lần nhưng không được ạ trường hợp sản phẩm lỗi không giống đúng size đúng mẫu bên shop luôn hỗ trợ đổi trả miên phí ạ . trường hợp mình lỡ đặt nhầm bên shop vẫn hỗ trợ đổi trả nhưng không hỗ trợ phí nên mong bạn có cách nhìn khách quan và tích cực hơn . cảm ơn bạn về đơn hàng
quần vải thì xấu giặt ra cả tấn màu đen ,1,"dạ shop thành thật xin lỗi anh về trải nghiêm không tốt về sản phẩm lần này. shop đã cố gắng liên hêj với anh để hỗ trợ đơn hàng cho mình nhưng không liên hệ được, anh vui lòng liên hệ lại sdt 0978299744 để shop hỗ trợ đổi trả đơn hàng cho anh sớm nhất anh nha"
vải hôi chỉ thừa quá nhiều dễ bám bẩn mua về vứt đi không dám mặc,1,"dạ đâu tiên shop thành thật xin lỗi anh về những trải nhiệm chưa được tốt bên shop em ạ. về trường hơp đơn hàng của mình không biết anh có nhầm lẫn gì không, vì hàng bên em cam kết chất lượng cho mình ạ. bên em có liên hệ để hỗ trợ đơn hàng cho anh nhưng anh vẫn chưa nghe máy ạ. nhận được thông tin này anh vui lòng liên hệ lại với shop để được đổi hàng và hoàn tiền anh nếu anh không hài lòng về sản phẩm anh nha thu gọn"
giao cái quần chán thiệt chứ. không giống trong hình.,1,
em đặt 2 đen 1 trắng mà shop chỉ giao 1 đen 1 trắng là sao? còn quà tặng bảo có thì lại không thấy ,1,
đặt cái màu trắng chốt đơn các kiểu xong mấy hôm sao mất tiêu sản phẩm trắng trên shop luôn ,1,
giao nhầm mẫu . hứa hẹn đổi trả các kiểu xong im luôn,1,"bạn ơi bạn xem lại giúp shop với, đã liên hệ đổi hàng cho bạn rồi mà bạn."
đường chỉ xấu mà không đòi hỏi nhiều vì giá rẻ,1,
đặt 2 quần giao sai cả 2 quần,1,
giao không đúng mẫu. hình khác với đồ nhận ,1,"sản phẩm shop có quay video 99% gióng video nếu khách gì shop hoàn tiền ngay không cần trả hàng, khách quay video khui hàng và mẫu nhận nhận giúp shop nha. còn không phải em vào chỉnh lại đánh giá giúp shop nhé."
quần mỏng,1,
"shop bán không có tâm chút nào, mua 4 cái quần lót cùng size thì cái to cái nhỏ. tên thì ngược trái ngược phải lệch lên lệch xuống. nói chung bán dạng bán thốc bán tháo sao ấy. không có tem mác size gì cả, chắc cố tình xé để không rõ size. lần đầu cũng như lần cuối. bạn nào mua nên xem kỹ. ",1,"chào bạn, nhận đánh giá của bạn thì quanhắn tinaynam360 có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanhắn tinaynam360 thành thật xin lỗi. và mong bạn phản hồi để quanhắn tinaynam360 giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤"
quá thất vọng bảo là quần kaki nhận được quần vải phông,1,"chào bạn, nhận đánh giá của bạn thì quanhắn tinaynam360 có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanhắn tinaynam360 thành thật xin lỗi. và mong bạn phản hồi để quanhắn tinaynam360 giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤"
mình là người mua hàng rất dễ tính nhưng gặp cái shop bán hàng kiểu treo đầu dê bán thịt chó rất chi là bực mình,1,"chào bạn, nhận đánh giá của bạn thì quanhắn tinaynam360 có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanhắn tinaynam360 thành thật xin lỗi. và mong bạn phản hồi để quanhắn tinaynam360 giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤"
tôi chưa nhận được hàng đã ghi giao thành công rồi,1,"chào bạn, nhận đánh giá của bạn thì quanhắn tinaynam360 có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanhắn tinaynam360 thành thật xin lỗi. và mong bạn phản hồi để quanhắn tinaynam360 giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤"
"đặt màu be mà đi giao màu đen , do mua hộ người khác với cần gấp nên không có thời gian đổi hàng lằng nhằng nhưng shop làm ăn ẩu ",1,chào bạn nhé . không hiểu sao shop đã làm sai chuyện gì mà bạn đánh giá 1sao vậy ? bên mình đã cho nhân viên xử lý đơn hàng của bạn rồi có gì bạn sửa lại 5 sao giúp shop nha .cám ơn bạn nhiều
"sản phẩm quá tệ ,tệ nhất từ trước tới nay mình từng mua.form đã xấu còn rộng thùng thình.chất vải không phải kaki đã vậy đường may ẩu còn rách rất nhiều chỗ ,chỉ thừa nhiêù . shop làm ăn kỳ cục ,không có tâm rất bực mình ,không nên mua ",1,
chất xấu mỏng dính kém chất lượng mọi người à nói chung là không mặc được ,1,
"đường may lỗi, cắt phần chỉ đó ra là lủng luôn phần túi, vải cũng không phải kaki đâu mọi người, nói chung là mình hụt hẫng dữ lắm.",1,
lần đầu tiên đặt hàng trên mạng mà thất vọng cho 1 sao nhắn tin nhắn. đặt be đậm giao be sáng. quần giống quần học võ. rộng nhưng chất vải cũng không quá tệ. thôi cắt làm quần đùi ,1,.cảm ơn bạn đã quan tâm theo dõi và mua hàng bên shop.chúc bạn và gia đình ngày mới tràn đầy sức khoẻ - hạnh phúc -thành công và may mắn . trong quá trình phục vụ có gì chưa hài lòng mong bạn đóng góp để shop cải thiện ngày càng tốt hơn nhé .
quần thì mỏng.để chú thích là kaki mà giao là vải dù.thất vọng.mọi người nên cân nhắc khi mua,1,
"chất liệu không ra gì cả với lại quần nhìn thấy ghê lắm luôn đưa cho ai xem cũng bảo là xấu,nói thật mình khuyên các bạn không nên mua sản phẩn này, dù là rẻ thì cũng phải chất lượng một tí chứ, làm ăn vậy là không được quảng cáo một đằng giao một neo ""treo đầu dê bán thịt chó à""",1,xin lỗi bạn trong quá trình phục vụ có gì chưa hài lòng mong bạn đóng góp để shop cải thiện ngày càng tốt hơn nhé .mong được bạn ủng hộ đánh giá 5* .iu bạn nhiều .
"chất lượng sản phẩm kém, vải sột xoạt như mặc áo mưa, đường may kém chưa mặc đã rách đũng. ",1,
chất liệu vải phù hợp với giá. mình đặt màu be đậm mà shop lại giao màu xanh rêu. giao hàng rất chậm. đặt từ ngày 31/7 đến ngày 6/8 mới nhận được hàng,1,
"đặt quần kaki đi gửi quần vải. không bao giờ mua hàng của shop nữa. bán hàng không có tâm, làm ăn ẩu đoảng . treo đầu dê bán thịt chó",1,
quần không phải kaki như quần áo mưa á mọi ngườig màu này là màu be sáng  thất vọng quá như quần áo mưa đm ,1,
"quần mỏng , chỉ bung khuyên mọi người đừng nên mua làm gì bết phí tiền chứ không được gì",1,
"chất xấu vl các cậu ạ mẫu thì rộng chất thì mỏng thé ,2 chiếc chất khác nhau hoàn toàn ",1,xin lỗi bạn trong quá trình phục vụ có gì chưa hài lòng mong bạn đóng góp để shop cải thiện ngày càng tốt hơn nhé .mong được bạn ủng hộ đánh giá 5* .iu bạn nhiều .
"vải thì chắc hợp lí với số tiền,gửi hàng nhanh. nhưng gửi sai màu, quần ống quá rộng! xấu! vải giống dạng nilong.",1,
"mình nhận được hàng rồi nhưng khi bóc ra thì chất liệu sản phẩm không như mình mong muốn, chất liệu quá mỏng, xấu, tóm lại shop làm ăn không ra gì",1,
"hàng không giống như hình, vải mỏng, giao hàng sai màu, nói chung là sản phẩm xấu ",1,
quần giao không đúng sản phẩm giao cho mình cái quần kaki rách gối?,1,
"cuối cùng để hết thời gian trả hàng, yêu cầu shop coi lại việc làm ăn của mình, tiền không có bao nhiêu nhưng làm ăn không ra gì thì không có tồn tại được lâu đâu, tôi không có nói ác ý mà đó là sự thật, có tin hay không thì tùy, làm ăn gian dối thì người sẽ bị  khác trả lại gấp nhiều lần",1,
"hàng rẻ rách không đáng tiền đặt 3 chiếc thì giao 2 chiếc , bảo trả nốt 1 chiếc  kia thì không trả anh chị em dẹp suy nghĩ mua hàng shop này đi nhé",1,
quần chất cực xấu. không ai mặc được. làm giẻ lâu cũng không thấm nước.,1,
shop lừa đảo ,1,shop rất xin lỗi bạn và cảm ơn bạn đã quan tâm theo dõi và mua hàng bên shop.chúc bạn và gia đình ngày mới tràn đầy sức khoẻ - hạnh phúc -thành công và may mắn . trong quá trình phục vụ có gì chưa hài lòng mong bạn góp ý để shop cải thiện ngày càng tốt hơn nhé .
như vải cái áo mưa bán buôn vậy mà được mình quên chụp ảnh vì vứt bỏ rồi  bán buôn thế nghiệp quật đấy ,1,
tiền nào của đấy. vải như quần áo mưa. shop bảo mình vừa mà không thể kéo lên nổi. quá chật. quá kém chất lượng,1,
shop bảo dưới 60 kg mặc được mà 48 kg không kéo lên nổi quần là vải gió chứ không phải kaki,1,
tốt nhất không lên mua bán hàng không có tâm đầu tháng đã hãm,1,
đặt màu nâu đi giao màu kem sáng của nữ vậy mà shop làm ăn được hay ghê mặc vào như cái quần đùi nghĩ mà chán ,1,dạ chào bạn ạ. dạ trước tiên shop rất xin lỗi bạn về sự cố đơn hàng nếu đúng như mô tả bạn gặp phải. shop đã ib cho bạn rồi. mong bạn check tin nhắn của shop để shop có hướng giải quyết tốt nhất cho bạn ạ
quần không giống trong hình vải xấu cho không chắc cũng không ai lấy phí tiền ,1,
 quần vải xấu cực con bị rách lung tung  . lúc trước cũng có mua áo ở shop nhưng không giao đúng mẫu .khuyên mọi người đừng mua đồ ở shop này nữa bán có tâm chút đi   ,1,
mình biết là tiền nào của nấy nhưng các bạn đừng mua nhé chất quần như túi nilong vậy đó nếu bạn nào có ý định mua về để đi mưa đỡ bị ướt thì hãy mua ,1,
"hàng xấu không giống hình chất lượng kém.vải như áo mưa ,tiền nào của đấy",1,
 shop phục vụ không nhiệt tình quần thì lại là vải ni lông mặc vào giống y như là quần lao động đã vậy quần còn bị lỗi nặng muốn trả lại hàng thì không được thật sự quá tệ đi,1,
không nói nhiều,1,
"cho 1 sao vì thứ nhất ship hàng chậm 1 ngày thứ 2 quần bị rách túi thứ 3 là quần ngắn ,chật chội thứ 4 là đường may không cẩn thận còn cho sao kia là tôn trọng khách hàng ",1,
quần bị rách shop nhé,1,
hàng không giống trong ảnh . vải khá giống nilong  ,1,shop rất xin lỗi bạn và cảm ơn bạn đã quan tâm theo dõi và mua hàng bên shop.chúc bạn và gia đình ngày mới tràn đầy sức khoẻ - hạnh phúc -thành công và may mắn . trong quá trình phục vụ có gì chưa hài lòng mong bạn góp ý để shop cải thiện ngày càng tốt hơn nhé .
như cứt quần kaki mà giao cho người ta quần vải dù như cứt ,1,
"sản phẩm không đúng với mẫu trên hình, ở ngoài may đường chỉ không chắc",1,shop rất xin lỗi và cảm ơn bạn đã quan tâm theo dõi và mua hàng bên shop.chúc bạn và gia đình ngày mới tràn đầy sức khoẻ - hạnh phúc -thành công và may mắn . trong quá trình phục vụ có gì chưa hài lòng mong bạn đóng góp để shop cải thiện ngày càng tốt hơn nhé.mong được bạn đánh giá lại 5* ạ .
vải thật sự rất kém trong hình thì để vải kaki nhưng giao lại là vải khác,1,
quần không đúng màu không đúng vải hàng rất kém chất lượng,1,
"không đúng với trong hình, sản phẩm kém chất lượng, người bán không làm việc rõ ràng ",1,không biết bạn đang gặp vấn đề gì về sản phẩm không ạ ? ib trực tiếp cho bên mình để được giải quyết ngay ạ
tôi không thích chất liệu vải cho lắm . tôi muốn trả lại hàng,1,
ra mua bộ quần áo mua 10k đỡ phí tiền. quần còn bị dính màu ,1,xin lỗi bạn đã quan tâm theo dõi và mua hàng bên shop.chúc bạn và gia đình ngày mới tràn đầy sức khoẻ - hạnh phúc -thành công và may mắn . trong quá trình phục vụ có gì chưa hài lòng mong bạn đóng góp để shop cải thiện ngày càng tốt hơn nhé .mong được bạn ủng hộ đánh giá 5* .iu bạn nhiều .
bảo kaki mà đưa vải dù nhăn nheo hết chắc đây là lần cuối,1,xin lỗi bạn trong quá trình phục vụ có gì chưa hài lòng mong bạn đóng góp để shop cải thiện ngày càng tốt hơn nhé .mong được bạn ủng hộ đánh giá 5* .iu bạn nhiều .
đồ làm dẻ lau không đáng tiền mua,1,
vải thun chứ không phải kaki,1,
đặt màu be đậm mà shop gửi màu đen,1,
xấu không giống trong hình,1,
vải mỏng xấu không giống hình dây chỉ còn thừa ,1,
vải không phải kaki  vải xấu,1,
không nên mua ạ.,1,
vãi xấu,1,
giao đủ 3 áo nhưng không giao quần,1,
thấy vọng vải xấu mỏng ,1,
rách ,1,
"không phải vải kaki, hàng xấu",1,
lừa đảo ,1,
quần ni lông à ,1,
hàng không giống hình vải xấu.thất vọng,1,
quần nilông mà bảo quần kaki,1,
giao sai hàng,1,shop rất xin lỗi và cảm ơn bạn đã quan tâm theo dõi và mua hàng bên shop.chúc bạn và gia đình ngày mới tràn đầy sức khoẻ - hạnh phúc -thành công và may mắn . trong quá trình phục vụ có gì chưa hài lòng mong bạn đóng góp để shop cải thiện ngày càng tốt hơn nhé.mong được bạn đánh giá lại 5* ạ .
xấu,1,
quần rộng gấp đôi với ảnh ,1,xin lỗi bạn đã quan tâm theo dõi và mua hàng bên shop.chúc bạn và gia đình ngày mới tràn đầy sức khoẻ - hạnh phúc -thành công và may mắn . trong quá trình phục vụ có gì chưa hài lòng mong bạn đóng góp để shop cải thiện ngày càng tốt hơn nhé .mong được bạn ủng hộ đánh giá 5* .iu bạn nhiều .
ba từ thôi: không nên mua,1,
quần xấu không nên mua,1,
không nói gì thêm : ),1,
không giống hình kính quá rộng,1,
"quá chật, không để size trên 50kg đừng mua",1,
quần kém chất lượng,1,
58kg mặc không vừa ,1,
chất vải xấu ,1,
vải quá mỏng ,1,
mua kaki giao quần dù xấu cực,1,shop rất xin lỗi và cảm ơn bạn đã quan tâm theo dõi và mua hàng bên shop.chúc bạn và gia đình ngày mới tràn đầy sức khoẻ - hạnh phúc -thành công và may mắn . trong quá trình phục vụ có gì chưa hài lòng mong bạn đóng góp để shop cải thiện ngày càng tốt hơn nhé.mong được bạn đánh giá lại 5* ạ .
shop làm ăn như cứt,1,
hàng xấu . vải không tốt . mặc vào phồng phềnh ,1,
quần hơi ngắn,1,
"sai màu nhé. rộng nữa,",1,
be sáng mà giao xanh rêu?,1,
đưa nhầm số . mà còn bị to ,1,
không ra gì,1,
rất chán,1,
quần xấu không nên mua,1,
thật ghê tởm,1,
đúng là tiền nào của đấy,1,
mua về đã bị rách rồi,1,
bị rách ,1,
vải nc,1,
"lỗi may quá rõ ràng không may vào vải dập đại ra ngoài vẫn bán được, chỉ thừa rất nhiều không phù hợp với giá tiền",1,
lừa đảo. mua 5 món hàng. nhưng khi khui hàng ra thì chỉ có 4. thiếu quần jean hơn 200k. báo shop hỗ trợ thì kì kèo xong bỏ không giải quyết. cay vì thái độ bán hàng trá hình vậy,1,
ống quần nhìn chán,1,
"sầu quá đặt size 33 shop gửi cho size 32 mặc hơi kích và vận động khó í , và giờ mặc mới để ý . lần trước mua cái rách gối thì ưng không có gì chê . mua lần hai hơi thất vọng . mong shop xem xét và có thể cho em đổi lại 1 cái em chưa mặc ạ ",1,"dạ, em chào quýkhách ạ, em xin lỗi vìđểmình không hài lòng vềchất lượng sản phẩm, em có thểhỗtrợmình đổi trảhoặc hoàn tiền được không ạ"
nhận hàng về kiểm tra thấy quần bị thủng 1 lỗ như trên chán thật shop làm ăn thế này mất khách quá,1,"dạ, em chào quýkhách ạ, em xin lỗi vìđểmình không hài lòng vềchất lượng sản phẩm, em có thểhỗtrợmình đổi trả được không ạ"
"tóm lại chẳng phải đổi trả làm đếch gì cả cho nó mệt người, coi như mua 140k về làm giẻ nhà tắm lau chân cho nó dễ hiểu. quần thì đũng ngắn bó chật hẳn kích hết cả vào, chỉ thừa thì nhiều form thì chán đời",1,"dạ, em chào quýkhách ạ, em xin lỗi vìđểmình không hài lòng vềchất lượng sản phẩm, em có thểhỗtrợmình đổi trảhoặc hoàn tiền được không ạ"
"hàng lối cắt quá cao, này không phải là quần rách gối nữa rồi mà là quần rách đùi",1,"dạ, em chào quýkhách ạ, em xin lỗi vìđểmình không hài lòng vềchất lượng sản phẩm, em có thểhỗtrợmình đổi trảhoặc hoàn tiền được không ạ"
đặt quần rách gối nhưng shop lấy quần đen trơn tự rạch ra xong gửi cho mình hàng không giống như ảnh . anh em nên cân nhắc,1,"dạ, em chào quýkhách ạ, em xin lỗi vìđểmình không hài lòng vềchất lượng sản phẩm, em có thểhỗtrợmình đổi trả được không ạ"
quần rách đùi chứ không rách gối nhưng chất quần đẹp giao hàng nhanh,1,"dạ, em chào quýkhách ạ, em xin lỗi vìđểmình không hài lòng vềchất lượng sản phẩm, em có thểhỗtrợmình đổi trảhoặc hoàn tiền được không ạ"
"quần rất xấu , chất liệt rất tệ . chưa kể tới quần rất mỏng . tôi đặt ở 2 shop khác nhau cùng 1 loại quần. nhưng ở shop kia giá 140k quần lại đẹp hơn . dày hơn và ôm dáng hơn . không vì tôi là f1 phải cách ly thì tôi cũng đã trả đơn hàng này …!",1,"dạ, em chào quýkhách ạ, em xin lỗi vìđểmình không hài lòng vềchất lượng sản phẩm, em có thểhỗtrợmình đổi trảhoặc hoàn tiền được không ạ"
"quần bạc bạc như bị phai màu chứ không đen hẳn như ảnh mẫu , không giống ảnh mẫu , form cũng không ôm chân , thất vọng",1,
"hỗ trợ khách hàng kém, khách gặp vấn đề phản hồi rất chậm, đổi 1 đơn hàng mà 2 tuần mới nhận được. khách đặt size 30 muốn đổi lên 31 mà shop gửi hàng đổi lại vẫn là 30?  mất mấy chục nghìn mà không giải quyết được gì",1,"dạ, em chào quýkhách ạ, em xin lỗi vìđểmình không hài lòng vềchất lượng sản phẩm, em có thểhỗtrợmình đổi trả được không ạ"
